content,replies,retweets,favorites,published_date,polarity,subjectivity
"Sociologists @melissamilkie, @familyunequal, Laura Hamilton, Sabino Kornrich, and Frank Furstenberg -- so many sociologists! -- in this discussion of ""snowplow parenting"" in the aftermath of the #collegeadmissionsscandal. https://www.nytimes.com/2019/03/16/style/snowplow-parenting-scandal.html_",1.0,11,32,3/17/19 22:05,0.625,0.5
"Donna Heinel, USCs senior assoc. athletic director & a prominent member of the LGBTQ collegiate athletics community, has been arrested after being indicted in the sweeping college admissions bribery scandal.#CollegeAdmissionScandal https://qvoicenews.com/2019/03/14/uscs-donna-heinel-arrested-in-college-admissions-bribery-scandal/_",11.0,82,123,3/18/19 3:29,0.5,1.0
March 11 article on being that great mom. #CollegeCheatingScandal #CollegeAdmissionScandal pic.twitter.com/ohDpI3NbFr,3.0,8,34,3/18/19 3:55,0.8,0.75
"The #AdmissionsScandal still dominates the headlines, but check out these two films that tell a very real story of what it's like to get to and through college without money: https://hechingerreport.org/two-new-documentaries-showcase-a-long-and-winding-road-to-college/_ @personalstatmnt @UnlikelyFilm",0.0,9,20,3/18/19 5:23,0.26,0.39000000000000007
I spoke to low-income students of color about the #CollegeAdmissionScandal. None of them were surprised. pic.twitter.com/fMEqPOuhbD,0.0,45,90,3/18/19 6:56,0.1,0.9
Beto getting more money than Bernie reminds me of the #CollegeAdmissionsScam,1.0,6,67,3/18/19 7:33,0.5,0.5
"A truck driver or a welder with zero debt is richer than a doctor with $300,000 in student loan debt.College is not a one-size-fits-all.  There are many avenues to financial independence without crushing debt and a job that you are married to.#CollegeAdmissionScandal",4.0,25,83,3/18/19 13:30,0.2875,0.4125
"""I was surprised in the sense that people got caught."" We asked low-income students of color to weigh in on the #CollegeAdmissionsScandal. pic.twitter.com/naIQly5du8",2.0,59,148,3/18/19 18:16,0.1,0.9
"While the #CollegeAdmissionsScandal gets the headlines, the real issue is all the systematic, legal ways that discrimination continues, how those w/power & privilege wield their advantages at the expense of others. https://twitter.com/NYTMetro/status/1107745690598498306_",1.0,16,60,3/19/19 2:55,0.2,0.25
"New #PodcastEpisode looks at coping skills needed in a world where humanity takes a backseat 2 economic power. Longing for the good old days?"" This is your episode. We'll talk homelessness, capitalism, and the #CollegeAdmissionsScandal. http://bit.ly/2JpbQDN #LadyPodSquadpic.twitter.com/hqZQ8kOl0t",0.0,25,28,3/19/19 5:45,0.2840909090909091,0.36363636363636365
"Felicity Huffman... just another hypocrite leftist who wants run your life, while simultaneously rigging the system in favor of liberal elites. #CollegeAdmissionsScandal pic.twitter.com/zob3FWYrjb",7.0,61,78,3/19/19 5:59,0.07500000000000001,0.35
This is today's front page of the @dailytrojan.@USC at the forefront of the #CollegeAdmissionScandalNow 650 plaintiffs in Tyndall sexual misconduct caseFederal class action suit against USC claims unfair admissionTuition hikes by 3.5%This is why student journalism matters. pic.twitter.com/8RQipF6RB6,2.0,21,97,3/19/19 8:16,0.033333333333333326,0.6444444444444445
Kind of like when @realDonaldTrump called you out for lying about your heritage?  Why is #Warren not being held accountable for her #collegeScam? #LoriLoughlin lied about a row team. Warren lied about being Native American.  What's the difference?  #CollegeAdmissionScandal pic.twitter.com/Psbl7K31CE,1.0,28,26,3/19/19 11:38,0.3,0.45
"Trying to make heads or tails of the recent #AdmissionsScandal? #NCAT resident philosopher, Dr. Galen Foresman shares a different perspective: ""It's worth considering the possible implications of how we think about what's truly elite about these schools."" #InsideNCAT #Ethicspic.twitter.com/ymCDrG8EA1",0.0,32,67,3/19/19 12:46,0.075,0.4875
"#ADMISSIONSSCANDAL ""Expelling students is easy way for schools to say theyre doing something about the problem without actually undergoing systematic change. Students become convenient scapegoats for a problem that starts in the college admissions"" ~ @WeRGenZ 's Lydia Laramorepic.twitter.com/j4NAf4989b",2.0,13,56,3/19/19 18:14,0.21666666666666667,0.4666666666666667
Did you know that cheaters in the #CollegeAdmissionScandal paid bribes as tax-deductive charitable donations purportedly to help disadvantaged youth?Talk about an offensive irony...#ethics,2.0,22,41,3/19/19 18:36,0.6,0.8
"A week later what have we learned from the #AdmissionsScandal? @michaelbhorn & I recorded a special episode of @futureupodcast today to talk about the future of college athletics, use of standardized tests, & what's next for admissions. https://itunes.apple.com/us/podcast/future-u-podcast/id1354082281?mt=2_ #EMchatpic.twitter.com/s9OkWRiTT5",1.0,10,22,3/19/19 18:56,0.08928571428571429,0.17410714285714285
"Despite coverage of the #CollegeAdmissionsScandal, 1 in 5 students struggle with real #learningdisabilities & face challenges in college. Our new report with @ACEeducation & @AAUA_News provides steps for #HigherEd faculty to support these students:https://ncld.co/2CssIDD",0.0,23,20,3/20/19 5:53,0.16818181818181818,0.3772727272727273
". @RepAdams of @HBCUCaucus & @OfficialCBC called it disgraceful"" that some wealthy parents were able to buy their childrens way into college when so many low income and minority students continue to struggle to gain access to higher education."" #CollegeAdmissionsScandal",6.0,7,15,3/20/19 9:07,0.35,0.585
"""It's easier to get into college if you're rich. I feel like that's just a given. Like, everyone knows that.""--Eleanor Wirtz, high school studentWatch video, ask your class: How they feel about #CollegeAdmissionsScandal via @ReportingLabs @NewsHourhttps://www.pbs.org/newshour/show/how-high-school-students-feel-about-college-admissions-scandal_",0.0,12,14,3/20/19 12:49,0.2675,0.645
"BREAKING: Lamont Smith has resigned from his post as UTEP mens basketball assistant coach, effective immediately. #CollegeAdmissionScandal #KTSM9Sportspic.twitter.com/Oj3D85i8Dt",2.0,21,21,3/20/19 17:51,0.6,0.8
"#CollegeAdmissionScandal: The @latimes from March 21st, 1996.  Youll spot the #MenendezBrothers on the right, but note the headline on the left from 23 years ago. (Thank you to my former producer and friend @MenendezRand for pointing this out to @NBCLA ).pic.twitter.com/0lnd1y11kf",7.0,11,27,3/20/19 19:03,0.07142857142857142,0.13392857142857142
#TBT to the first bulletin I co-authored at @PRBdata https://www.prb.org/united-states-inequality/_What's happened since then?Inequality is at least as high now as it was in 2013 and  #CollegeAdmissionScandal doesn't help pic.twitter.com/dnzeYSADx1,1.0,7,12,3/21/19 6:01,0.036666666666666674,0.42444444444444446
"Beyond the outright fraud of the #admissionsscandal, a bigger question looming is whether the overall application remains an accurate portrayal of the student, what one dean described as the ""fidelity of the correspondence."" My latest for the @atlantichttps://www.theatlantic.com/education/archive/2019/03/college-admissions-scandals-are-impossible-prevent/585361/_",2.0,15,32,3/21/19 6:08,0.22500000000000003,0.5083333333333333
"Some experts say jail time is a sure thing for parents charged in the #CollegeAdmissionScandal, but others say just fines and probation are more likely""You cannot have a criminal justice system where at the end of the day ... the crime was worth doing""http://on.ktla.com/jC2PW",70.0,51,175,3/21/19 7:27,0.13333333333333333,0.5064814814814815
The #CollegeAdmissionsScandal threatens to drown out the stories of students with real #learningdisabilities. We are so grateful for young advocates like @liabeatty49 for speaking out. Watch her interview with @ABCNewsLivehttps://ncld.co/2CquQvO,0.0,11,22,3/21/19 7:49,0.15000000000000002,0.35000000000000003
Does the brand name of your college matter? Research suggests that it mostly doesnt. Whats important isnt what college you make but what you make of college. Learn more in this @WSJ article by Dr. Denise Pope from @ChalSuccess  https://www.wsj.com/articles/the-right-way-to-choose-a-college-11553266896_ #collegeadmissionsscandal,0.0,9,18,3/22/19 9:34,0.4666666666666666,0.6666666666666666
So thrilled to have @TNTP share this powerful and very personal piece discussing what I've learned about how we can and must prepare our students to tackle the myths of meritocracy. https://bit.ly/2OmaVmg #CollegeAdmissionScandal #Meritocracy #HardWorkIsNotEnough #AuntBecky,3.0,4,22,3/22/19 15:06,0.3,0.6966666666666667
DEBATE: Attorney Steve Meister says #USC can and should take away the degrees of any alum found to have gotten in by fraud. But what do you think? The students completed the degree -- should they be able to keep it? @KUSINews #CollegeAdmissionScandal pic.twitter.com/535q7nGUAS,30.0,6,38,3/23/19 18:47,0.5,0.625
#Freelancing & the #CollegeAdmissionScandal: Is a Degree Really Necessary for Success Anymore? Here are my thoughts: https://bit.ly/2urA1qR. What do you think? #VarsityBluesScandal #Education #LoriLoughlin #GigEconomypic.twitter.com/pz0sbwjJUv,0.0,1,1,3/24/19 22:39,0.15,0.5
#CollegeCheatingScandal #collegeadmissionscandal #collegescam Dr Dre and his daughter delete their posts bragging about her acceptance into USC on her own merit and without 'jail time' - after it's revealed he donated $70million to the schoolhttps://mol.im/a/6847177pic.twitter.com/Z9RmqtZdkl,2.0,4,10,3/25/19 8:25,0.25,0.5
Dr Dres Daughter Claims She Was Pressured By Her Father To Apply To USCRead more on http://Lovelyti.com: https://buff.ly/2UTE6jl#DrDre #USC #collegescam #CollegeCheatingScandalpic.twitter.com/kZH7sEINiI,4.0,3,6,3/25/19 9:42,0.5,0.5
Duke University doing the right thing by auditing college admissions data. #Duke #admissionsscandal https://www.dukechronicle.com/article/2019/03/duke-university-admissions-scandal-audits-years-of-admissions-in-wake-of-higher-education-admissions-scandal_pic.twitter.com/ABKrgbMfT4,0.0,0,0,3/25/19 9:46,0.2857142857142857,0.5357142857142857
I guess my grand scheme to pick up cans by the side of the road so I can bribe my way into Stanford is shot to Hell now.#CollegeAdmissionsScandal #CollegeCheatingScandal #LoriLoughlin,17.0,14,115,3/25/19 9:55,0.5,1.0
"The grandfather of Rubel Castle, Harry Austin Deuel, may have gotten a leg up in life.In light of the recent college admissions scandals, read here: http://instagram.com/p/BvcIUObhpu#collegeadmissionsscandal #stanford #rubelcastle #stanforduniversity #carnegie #andrewcarnegiepic.twitter.com/HqyhrkyWTD",0.0,0,2,3/25/19 10:40,0.2,0.475
"NO COMMENT: Donna Heinel, former @USC athletics administrator, walks into federal court in #Boston ahead of her court appearance. Nearly a dozen former coaches appearing in court as part of #CollegeAdmissionScandal. @NBC10Bostonpic.twitter.com/CJrWhWmmha",1.0,19,16,3/25/19 11:20,0.03333333333333333,0.13333333333333333
Defendants indicted in #CollegeAdmissionsScandal arraigned & pled not guilty to RICO conspiracy in federal court in #Bostonpic.twitter.com/9c9KDhMgnd,1.0,12,9,3/25/19 13:23,0.25,1.0
"Jovan Vavic, former water polo coach at USC leaving Boston federal court after pleading not guilty #collegeadmissionsscandal pic.twitter.com/ErVrCgwuTE",1.0,0,7,3/25/19 14:45,0.125,0.5
"We were at press time when the #collegescandal broke, but writer Carolyn Graham was able to quickly write up an article offering parents advice about preparing for school admissions: http://laparent.com/college-admissions-scandal/_Stay centered whether your kid is headed for kindergarten or college.pic.twitter.com/7PmTyfLsma",0.0,0,1,3/25/19 15:38,0.41666666666666663,0.5625
"TONIGHT: @Yale has rescinded the admission of one student in the fallout from the #CollegeAdmissionsScam. All that and more in the @am1220wqun Monday Evening News Update (3.25.2O19), anchored by yours truly. Click here: https://soundcloud.com/michael-lyle-jr/am-122o-wqun-radio-3252o19-monday-evening-news-update_pic.twitter.com/cY81xDb8EY",0.0,4,6,3/25/19 15:45,0.5,0.5
#collegescam #college #ASMR #life #chickfila4president  please help get famous pic.twitter.com/zfRd717Nek,0.0,1,1,3/25/19 16:42,0.5,1.0
So you want to get your kid into a great school? You don't have to cheat to get them there... #CollegeAdmissionsScandal #CollegeCheatingScandal #LoriLoughlin #College #oXYGenFinancial http://snip.ly/lt1157pic.twitter.com/kuJvWpCNga,0.0,0,2,3/25/19 17:51,0.8,0.75
"Social media never fails! #DrDre should have never made that comment; in an effort to shame someone else. Now he's getting dragged for fifth. .Do you think #Dre should have kept his mouth shut?...Follow @GlobalHipHopDay #jimmylovine #hiphop#collegeadmissionsscandal pic.twitter.com/LSoKzBQBq5  at Def Jam Records, New York Office",1.0,1,6,3/25/19 18:00,0.16073232323232323,0.2737373737373737
Pretty creative kid!  #TikTok #Hamilton  #CollegeAdmissionScandal #femaledirectorpic.twitter.com/vSrjG46azE,1.0,3,9,3/25/19 18:16,0.4375,1.0
Don't handicap your children by making their lives easy. .. Robert Heinlein   #CollegeAdmissionScandal,0.0,4,10,3/26/19 4:50,0.43333333333333335,0.8333333333333334
"We got to wondering. This kind of stuff doesn't happen in #medschool admissions, does it? http://ow.ly/N5JQ30obPgE #collegeadmissionscandal #premedpic.twitter.com/lrVRsMMpW4",0.0,0,0,3/26/19 8:00,0.6,0.9
"In light of the #CollegeAdmissionScandal, are you a #snowplow parent, too? Would you go out of your way to clear the obstacles in your child's path if it meant he'd be successful? Should you?! https://www.nashvilleparent.com/news/so-are-you-a-snowplow-parent_pic.twitter.com/jlhMj4vnoL",0.0,0,0,3/26/19 8:08,0.346875,0.5083333333333333
"18 of the 33 parents indicted in the #CollegeAdmissionScandal gave almost $360,000 to candidates & parties from 2010-2018. Read our latest blog post: http://bit.ly/2uuWvXW via @jtstepletonpic.twitter.com/PPxQCEyQy9",1.0,3,4,3/26/19 9:30,0.5,0.9
Are we the only ones starting to wonder whether ALL of the parents guilty in the cheating scandal have NEVER cheated in their own careers?  That they ALL got where they are ONLY on their own merit?#CollegeCheatingScandal #CollegeAdmissionScandal #collegeadmissions #cheatingpic.twitter.com/RhAgh1LkDV,0.0,2,3,3/26/19 9:46,0.11666666666666665,0.85
"As a former high school and university teacher, read my thoughts on the recent college scandals: USING THE COLLEGE SCANDALS TO HELP STUDENTS at http://chuckcascioauthor.com/index.php/blog-on_ _ #collegeadmissionsscandal #collegescam #CollegeCheatingScandal #collegespic.twitter.com/yMacncaoNQ",0.0,1,3,3/26/19 10:52,0.05333333333333334,0.2633333333333333
"When you suck as basketball, but your Mom was on Full House. #NCAATournament #collegescam pic.twitter.com/fatxSOBLaT",0.0,0,1,3/26/19 12:46,0.35,0.55
"Can we now agree that the two recent events, #JussieSmollett and #collegescam   just further prove that  the real injustices in our country are not due to ""white privilege"" but overwhelmingly due to ""elite privilege""",20.0,45,297,3/26/19 13:00,0.02291666666666667,0.3
"Grand jury indicts #California #physician, #wife linked to #CollegeAdmissionsScandal #CollegeCheatingScandalhttps://www.bostonherald.com/2019/03/26/grand-jury-indicts-california-physician-wife-linked-to-college-exam/_",3.0,2,2,3/26/19 13:46,0.5,1.0
Double standard for the rich and famous. See @RobLowe the same will happen to #collegeadmissionsscandal millionaires.,1.0,1,19,3/26/19 13:52,0.175,0.375
"College Admissions Scandal: Actresses, Business Leaders & Other Wealthy Parents Charged https://buff.ly/2VXubJJReal crime is cost of #highereducation, & a public high school education isn't enough anymore. But also these parents committed crimes, yes.#collegeadmissionsscandal pic.twitter.com/wl7Ungl4dD",0.0,0,0,3/26/19 14:15,0.1225,0.46361111111111114
They got paid off. This is the core issue with the #CollegeAdmissionScandal. That the rich can just pay their way out. It doesn't matter what they did. They can do anything they want so long as you pay. Justice system doesn't apply to them.,1.0,3,24,3/26/19 15:10,0.1625,0.575
"Maybe it's knowing the right people like #KamalaHarris, #BarackObama, etc? Other ""celebrities"" were recently charged in #collegescam's #university scams, but not #JussieSmollett?! Sending threats & unidentified powder to himself? Then we might as well #EndHateCrimeLaws.pic.twitter.com/FoITG52POQ",1.0,3,9,3/26/19 15:19,0.05357142857142857,0.38690476190476186
The @usedgov wants A LOT of info from @UTAustin after #admissionsscandal. @KXAN_News #txlegepic.twitter.com/hoKUGihK6p,0.0,6,6,3/26/19 15:47,0.2,0.1
"Thanks Gov @GavinNewsom for the great conversation about the important education issues of the day: #EarlyLearning#PreK4All#AfterschoolPrograms#K12Funding#HigherEducation#CollegeAffordability #AdmissionsScandal#K2CSavingsAccountsLets focus on the future, our kids.pic.twitter.com/tne0LNLj8g",6.0,11,47,3/26/19 18:26,0.35,0.51875
Dr Dre says daughter got into USC all on her own  then fans point out $70m donationhttps://compliancex.com/dr-dre-says-daughter-got-into-usc-all-on-her-own-then-fans-point-out-70m-donation/_#Compliance #collegescam #DrDre #collegeadmissionsscandal #CollegeCheatingScandal #Scam #Donation #USC #Art #Technology #Business #Bribery #Wealth #Beatsbydre #applepic.twitter.com/1aytKA3LEW,0.0,1,3,3/26/19 19:00,0.6,1.0
"Massimo Giulianis house on 2nd hole, Bel Air Country Club.  Despite the scandal, he remains a member.  He paid 500,000 to get his kid into USC as a rower. The USC flag he used to fly is gone #collegeadmissionsscandal pic.twitter.com/8Jggmy5XN1",0.0,5,8,3/26/19 22:42,0.4,0.45
Have you read the new article from Brandon Essig and Brian Kappel in @Law360? They write about the recent Operation #VarsityBlues admissions scandal and potential implications for colleges and universities. http://bit.ly/2W8NTSH  #AdmissionsScandal pic.twitter.com/7R6LGjcEPq,0.0,0,0,3/27/19 6:38,0.04545454545454545,0.5681818181818182
Rankings like @usnews reward institutions focusing on metrics that are completely contrary to what the future of America needs. @BBurnsEDU @michaelcrow @saragoldrickrab @UIAinnovation @ASU @UMBC @hope4college @kresgedu @gatesfoundation #RealCollege #VarsityBlues #AdmissionsScam pic.twitter.com/2XwxSTpA27,0.0,23,37,3/27/19 7:43,0.05,0.2625
"In their frenzy to get their children into the best schools, these indicted parents paid with their souls, and perhaps their freedom: https://wbur.fm/2HwgfT1  #CollegeAdmissionScandal #CollegeAdmissions",1.0,3,4,3/27/19 8:05,1.0,0.3
"Check out https://LegitAdmit.com. Theyre selling shirts that celebrate real, honest college acceptance. This is a great way to tell your child how proud you are. Check it out! #LegitAdmit #CollegeAdmissionScandal #CollegeAcceptance #IGotInpic.twitter.com/gnJv0Yr5oP",0.0,0,0,3/27/19 8:28,0.9,0.9166666666666666
"With all the talk about #highereducation and the #admissionsscandal, we thought we'd offer a few more weeks for people to apply to our #scholarship! https://www.instagram.com/an_education_abroad/p/BvhMZ69p3We/_pic.twitter.com/wiybNl0Vcy",0.0,0,0,3/27/19 9:58,0.2125,0.3
Higher Ed: Admissions Scandal Wake Up Callhttps://www.whitecollarbriefly.com/2019/03/25/higher-ed-admissions-scandal-wake-up-call/_#AdmissionsScandal pic.twitter.com/v5X5zz23oG,0.0,0,0,3/27/19 10:39,0.25,0.5
"In light of the recent college admissions scandal, this article brings up some interesting thoughts on ""snowplow parents"" - and how not to be one. #collegeadmissionsscandal #snowplowparents #helicopterparents #raisingkids #itsnoteasyhttps://buff.ly/2W6a7VEpic.twitter.com/ra8eGUCrQ8",0.0,0,1,3/27/19 12:06,0.3,0.48333333333333334
"If the #CollegeAdmissionScandal shocked you, you should see the actual legal ways the wealthy & privileged use to gain an #admissions advantage. https://buff.ly/2HQzdnApic.twitter.com/AR9vaMGj1p",0.0,0,0,3/27/19 12:07,1.3877787807814457e-17,0.525
Yale University Canceled Student Admissions Related To Scandal And Sues All Staff Members Connected With It #Yale #AdmissionsScam #higheredMore https://typicalstudent.org/hot/news/yale-canceled-student-admissions-related-to-scandal_pic.twitter.com/8GgOLKDQ3d,0.0,0,0,3/27/19 13:00,0.25,0.45
"In light of the recent #collegeadmissionsscandal, schools should consider several trends, including student anxiety and mental health struggles, accommodations for standardized testing, and the college counseling process. Learn more in Washington Watch. https://bit.ly/2YwlLuDpic.twitter.com/YxUfyTD8Lc",0.0,2,6,3/27/19 14:07,0.16,0.32999999999999996
#InSchoolTheyNeverTaught rich kids how to write college essays.  #Marypoppins shares here thoughts on the #collegeadmissionsscandalIf you're going to hire a #ghostwriter make it a good one!!#CollegeCheatingScandal#lorilaughlin #oliviajade #FelicityHuffman #springbreak2019pic.twitter.com/Mjmpun2OX7,0.0,0,6,3/27/19 14:53,0.6875,0.675
"If I register to vote, will you get me out of jail like you did with #JussieSmolettHoax ?  #collegescam @TheDemocrats claim to be for the everyday working class folks; the oppressed & ignored. But you enjoy practicing nepotism & living the 1% that you supposedly disdained & abhor",2.0,5,61,3/27/19 15:02,0.033333333333333326,0.3666666666666667
"Haven't spent a minute in college.. After high school I went to a small firm specializing in Information Technology training (spent 4-6k), now I'm making more than most people with an MBA. Good luck with your $200,000 school loans, suckers.#collegescam",1.0,0,4,3/27/19 15:45,0.1011111111111111,0.4377777777777778
NEW CLASS ACTIONS BLOG POST by Steve Larson: A group of parents and current university students filed a proposed class action lawsuit in ... click to read more: https://bit.ly/2UeiUY1 #stollberne #classactionsblog #CollegeAdmissionScandal pic.twitter.com/0oLupkZqfD,0.0,0,1,3/27/19 15:54,0.18409090909090908,0.36363636363636365
Hello an honest and loyal sugar baby needed retweet and chat with me to get $1000 #SugarDaddy #CollegeAdmissionScandal #sugarbabywanted #sugarbabyneeded #sugardaddyneeded #sugardaddytwitter #sugarpic.twitter.com/RGJ9l012pA,0.0,0,2,3/28/19 3:48,0.4666666666666667,0.8666666666666667
"In light of the #CollegeAdmissionsScandal, @AsmKevinMcCarty & I, along with Asms @Evan_Low, @QuirkSilva65th & @TashaBoerner, will announce reforms to the college admissions process today at 10:30 am. We must ensure fairness & equity. You can watch here: https://m.facebook.com/AsmKevinMcCarty/_pic.twitter.com/w3dLdxNcxk",2.0,0,5,3/28/19 8:06,0.4,0.7
"In our #FundingGaps report we found that nationally, districts serving the most students of color receive about $1,800 (13%) less per student than districts serving the fewest. http://edtru.st/FundingGaps2018 #FundingGaps  #CollegeAdmissionScandal #HigherEdpic.twitter.com/ZpzuaUIu9l",0.0,1,1,3/28/19 10:45,0.16666666666666669,0.2833333333333333
Scott Page's article in the Washington Post talks about the real college admissions scandal - how wealth tilts the playing field. https://www.washingtonpost.com/politics/2019/03/21/real-college-admissions-scandal-isnt-bribes-cheating-its-how-wealth-tilts-playing-field/?fbclid=IwAR3xXXblfhSj5BBZ-INJCjY7d4hhqxkua_5aOAW5WFogaSBvTmj_WGge5JI&noredirect=on&utm_term=.a8cfd05df693_ #collegeadmissions #wealthandcollegeadmissions #CollegeAdmissionScandal pic.twitter.com/vzvUXFDdjI,0.0,0,3,3/28/19 11:04,0.2,0.30000000000000004
Former @YaleAthletics @Yale womens soccer coach Rudy Meredith outside the courthouse in Boston after pleading guilty to charges of wire fraud and honest wire fraud. @yaledailynews is here. #CollegeAdmissionScandal pic.twitter.com/rYsykPMl73,0.0,4,10,3/28/19 13:23,0.024999999999999994,0.48750000000000004
"The elite university #AdmissionsScandal broke on a Wednesday. By the Saturday, the @WSJ had published 21 articles on it. 1 story, 4 days, 21 articles.Why did the scandal spark such a high degree of outrage? Commentary by @CPHumphrey https://www.theepochtimes.com/outrage-over-the-university-admissions-scandal-and-the-fundamental-dispute-over-political-justice-in-america_2855913.html_",2.0,35,53,3/28/19 13:25,0.08,0.52
Want to play with Ninja? Show us how you game for a chance to meet and play with the most popular gamer in the world. Visit http://Ninja.RedBull.com for details.pic.twitter.com/dlNWvrNcTq,44.0,20,116,3/28/19 14:40,0.2333333333333333,0.6
"Hey @Harvard , how many students did u accept due to parents mega- donations, or falsified test scores? #CollegeAdmissionScandal",2.0,2,9,3/28/19 17:30,0.1875,0.4375
Updated court schedule shows 15 parents accused in the #CollegeAdmissionScandal will appear today in Fed Court in Boston. Many are alleged to have paid bribes for test cheating or to coaches to create phony athletic profiles. Details during 11am hour. #FoxNews,25.0,142,552,3/29/19 7:08,0.2,0.3
Heres my 2 cents on the #collegeadmissionsscandal : If youve been living under a rock youd know that this shit isnt a new concept. Celebrities and the supremely wealthy will ALWAYS have an upper hand to getting into college regardless of intelligence.,0.0,0,3,3/29/19 15:15,0.10909090909090909,0.5636363636363637
#collegeadmissionscandal PICTURED: Lori Loughlin's daughter Olivia Jade keeps a low profile as she is seen for the first time since the college bribery scandal with her older sister amid a 'rift' with her indicted parents https://mol.im/a/6866651pic.twitter.com/mcrgUQgk2z,2.0,0,7,3/30/19 9:07,0.13888888888888887,0.3222222222222222
"In wake of the #collegeadmissionscandal , what I want to know is how many seasoned professionals are sitting in top positions now because this is how they got into top schools years ago. Sadly, we'll never know.",1.0,0,1,3/30/19 9:34,0.4,0.55
More parents in admissions scandal appear in court in Boston https://www.bostonglobe.com/metro/2019/03/29/more-parents-college-admissions-cheating-scandal-appearing-hub-courthouse-friday/fiJVSimINtqmgk5nxqonQI/story.html?event=event25?event=event25_ via @BostonGlobe #CollegeAdmissionsScandal #CollegeCheatingScandal,3.0,6,13,3/30/19 10:33,0.5,0.5
Our weekly most talked about financial crime stories for this week. World Edition - issue 28  (March 23 - March 29)#theweeksofar #news #corruption #bribery #fraud #moneylaundering #financialcrime #weekendreads #AML #Magazine#Swedbank #Germany #China #Yale #Collegescam #Swedenpic.twitter.com/rS4dTCBV51,1.0,1,2,3/30/19 13:40,0.25,0.25
"""If they did it, I encourage defendants to accept responsibility-- move towards accepting a plea agreement. Therefore, they can move on with their life. So that's where our conversations range right now.""- @JustinPaperny, on the #collegeadmissionsscandal defendants reaching out pic.twitter.com/N54FnxDjRz",1.0,2,6,3/30/19 14:00,0.2857142857142857,0.5357142857142857
#DrDre deleted a post about his daughter getting into #USC while poking fun at the #CollegeAdmissionsScandal http://bit.ly/2uBsHJupic.twitter.com/dKceAEQDKw,2.0,2,9,3/30/19 18:00,0.3,0.2
"On our latest podcast, @TheRealRyAlk & @ArminMahram discuss the #CollegeAdmissionScandal in depth, fallout for #LoriLoughlin + #OliviaJade, and more.iTunes: https://itunes.apple.com/us/podcast/bonus-college-admissions-scandal-lori-loughlin-felicity/id1400989915?i=1000433648088&mt=2_SC: https://soundcloud.com/hollyshook-podcast/bonus-college-admissions-scandal-lori-loughlin-and-felicity-huffman-arrested-on-fraud-charges_Stitcher: https://www.stitcher.com/s?eid=59689914Spotify: https://open.spotify.com/episode/6pT9ysmHRTYOGjxiJXFKBv_pic.twitter.com/87atncBaCG",0.0,1,3,3/30/19 18:34,0.5,0.7
"Way to stay focused on the important details of the #collegeadmissionsscandal and Lori Loughlins fall out, @usweekly. Thank God we know she was wearing a mint green cardigan! #loriloughlin_ https://www.instagram.com/p/BvrWJzqBbBh/?utm_source=ig_twitter_share&igshid=9rbacatsjqt_",0.0,0,1,3/31/19 8:12,0.07500000000000001,0.65
A fascinating and disturbing read. Worth your time.#collegeadmissionscandal #CollegeCheatingScandalhttps://www.latimes.com/local/lanow/la-me-morrie-tobin-college-admissions-scandal-20190331-story.html_,1.0,2,2,3/31/19 9:33,0.16666666666666666,0.5833333333333334
Thank you @latimes for your continued in-depth coverage of the #collegeadmissionsscandal. Quality journalism shines a light on the inequities perpetuated by illegal activities the rich would rather none of us see.#WeSeeYou @latguild @joelrubin @MatthewOrmseth @suhaunah @LAcrimespic.twitter.com/d18NhUYK9C,0.0,6,22,3/31/19 9:54,0.09166666666666667,0.65
Here are even more colleges waiting for you to apply. Where are you going after high school?#collegeapplication #CollegeCheatingScandal #collegeadmissionsscandal pic.twitter.com/QzYzFOFpf8,1.0,0,0,3/31/19 18:16,0.33,0.52
"""The subject of parents charging past every ethical restraint in pursuit of crme de la crme education could not be more timely...a deliciously repulsive and eerily current page-turner."" THE GIFTED SCHOOL gets a starred review from Kirkus! So grateful.  #admissionsscandal pic.twitter.com/5hujnkZn5N",7.0,7,35,4/1/19 4:23,0.27261904761904765,0.5833333333333333
The biggest impact of the #CollegeAdmissionScandal? More lack of public trust in institutions: https://buff.ly/2OxPoampic.twitter.com/UlUiBSGMAr,0.0,0,0,4/1/19 5:45,0.25,0.2833333333333333
Knew never seeing a soccer ball as a kid would finally pay off. Now I can play for Yale on a full scholarship. #YaleSoccerScandal #CollegeCheatingScandal #collegeadmissionsscandal,5.0,10,66,4/1/19 11:32,0.175,0.775
"#collegeadmissionscandal   #Mastermind in college admissions scandal says he worked with over 800 parents, so far only 33 have been chargedhttps://globalnews.ca/video/5114905/mastermind-in-college-admissions-scandal-says-he-worked-with-over-800-parents-so-far-only-33-have-been-charged_",0.0,0,0,4/1/19 12:02,0.05,1.0
you do have the smallest neck I've ever seen on a man.  I'm guessing what they say is true............................... i.e. size of neck = direct relationship to size of IQ.  Were you on the Harvard #rowing team?  #collegeadmissionsscandal,0.0,0,0,4/1/19 13:33,0.22499999999999998,0.525
"They cheat to get into the best schools #AdmissionsScandal They manipulate health care #TrumpCare If the gov really cared they would invest in cures, not bandaids, in education not oppression. Im pissed  @NipseyHussle death wasnt no gang shit, it was some Huey P. Newton shit",0.0,0,0,4/1/19 13:59,0.2,0.525
